id_composicao,id,coeficiente
87307,88831,3.72
87307,88830,1.13
87307,88377,4.85
87307,1379,332.39
87307,370,1.48
87308,89226,2.67
87308,89225,0.81
87308,88377,3.48
87308,88316,0.77
87308,1379,331.49
87308,370,1.47
87348,88404,5.14
87348,88399,1.56
87348,88377,6.7
87348,1379,321.07
87348,370,1.43
87349,88398,1.99
87349,88393,0.61
87349,88377,2.6
87349,88316,0.58
87349,1379,326.63
87349,370,1.45
87365,88316,10.8
87365,43617,0.055
87365,1379,246.5
87365,370,1.28
100447,102953,5.82
100447,102952,1.77
100447,88377,7.59
100447,43617,0.055
100447,1379,245.31
100447,370,1.27
87280,88831,3.7
87280,88830,1.12
87280,88377,4.82
87280,43617,0.055
87280,1379,248.15
87280,370,1.29
87281,89226,2.68
87281,89225,0.81
87281,88377,3.49
87281,88316,0.77
87281,43617,0.055
87281,1379,249.29
87281,370,1.29
87327,88392,4.48
87327,88386,1.36
87327,88377,5.84
87327,43617,0.054
87327,1379,242.88
87327,370,1.26
87328,88398,2.03
87328,88393,0.62
87328,88377,2.65
87328,88316,0.59
87328,43617,0.055
87328,1379,245.79
87328,370,1.27
87410,88430,5.24
87410,88418,0.67
87410,88377,5.91
87410,36870,############
95577,92803,1
95577,88245,0.0306
95577,88238,0.0061
95577,43132,0.02
95577,39017,0.543
95578,92804,1
95578,88245,0.0167
95578,88238,0.0033
95578,43132,0.02
95578,39017,0.367
95579,92805,1
95579,88245,0.0106
95579,88238,0.0021
95579,43132,0.02
95579,39017,0.212
95580,92806,1
95580,88245,0.0085
95580,88238,0.0017
95580,43132,0.02
95580,39017,0.113
95581,92798,1
95581,88245,0.0077
95581,88238,0.0015
95581,43132,0.02
95581,39017,0.052
95582,95448,1
95582,88245,0.0073
95582,88238,0.0015
95582,43132,0.02
95582,39017,0.017
95576,92802,1
95576,88245,0.0645
95576,88238,0.0129
95576,43132,0.02
95576,39017,0.743
95583,92800,1
95583,88245,0.1652
95583,88238,0.033
95583,43132,0.02
95583,39017,1.19
95584,92801,1
95584,88245,0.104
95584,88238,0.0208
95584,43132,0.02
95584,39017,0.97
95593,92801,1
95593,88245,0.104
95593,88238,0.0208
95593,43132,0.02
95593,39017,0.97
95592,92800,1
95592,88245,0.1652
95592,88238,0.033
95592,43132,0.02
95592,39017,1.19
92919,92803,1
92919,88245,0.0709
92919,88238,0.0116
92919,43132,0.025
92919,39017,0.543
92921,92804,1
92921,88245,0.0464
92921,88238,0.0076
92921,43132,0.025
92921,39017,0.367
92922,92805,1
92922,88245,0.0351
92922,88238,0.0057
92922,43132,0.025
92922,39017,0.212
92923,92806,1
92923,88245,0.0275
92923,88238,0.0045
92923,43132,0.025
92923,39017,0.113
92924,92798,1
92924,88245,0.0216
92924,88238,0.0035
92924,43132,0.025
92924,39017,0.052
104104,95448,1
104104,88245,0.009
104104,88238,0.0015
104104,43132,0.025
92916,92801,1
92916,88245,0.1428
92916,88238,0.0233
92916,43132,0.025
92916,39017,0.97
92917,92802,1
92917,88245,0.1015
92917,88238,0.0166
92917,43132,0.025
92917,39017,0.743
92915,92800,1
92915,88245,0.1933
92915,88238,0.0316
92915,43132,0.025
92915,39017,1.19
92771,92803,1
92771,88245,0.0259
92771,88238,0.0042
92771,43132,0.025
92771,39017,0.357
92772,92804,1
92772,88245,0.0143
92772,88238,0.0023
92772,43132,0.025
92772,39017,0.147
92773,92805,1
92773,88245,0.0121
92773,88238,0.002
92773,43132,0.025
92774,92806,1
92774,88245,0.0108
92774,88238,0.0018
92774,43132,0.025
92769,92801,1
92769,88245,0.0597
92769,88238,0.0098
92769,43132,0.025
92769,39017,1.333
92770,92802,1
92770,88245,0.0403
92770,88238,0.0066
92770,43132,0.025
92770,39017,0.728
92767,92799,1
92767,88245,0.1055
92767,88238,0.0172
92767,43132,0.025
92767,39017,2.816
92768,92800,1
92768,88245,0.0836
92768,88238,0.0136
92768,43132,0.025
92768,39017,2.118
92762,92803,1
92762,88245,0.0392
92762,88238,0.0064
92762,43132,0.025
92762,39017,0.543
92763,92804,1
92763,88245,0.0257
92763,88238,0.0042
92763,43132,0.025
92763,39017,0.367
92764,92805,1
92764,88245,0.0194
92764,88238,0.0032
92764,43132,0.025
92764,39017,0.212
92765,92806,1
92765,88245,0.0152
92765,88238,0.0025
92765,43132,0.025
92765,39017,0.113
92766,92798,1
92766,88245,0.012
92766,88238,0.002
92766,43132,0.025
92766,39017,0.052
104105,95448,1
104105,88245,0.0092
104105,88238,0.0015
104105,43132,0.025
92760,92801,1
92760,88245,0.079
92760,88238,0.0129
92760,43132,0.025
92760,39017,0.97
92761,92802,1
92761,88245,0.0561
92761,88238,0.0092
92761,43132,0.025
92761,39017,0.743
92759,92800,1
92759,88245,0.1069
92759,88238,0.0175
92759,43132,0.025
92759,39017,1.19
104108,92803,1
104108,88245,0.0956
104108,88238,0.0156
104108,43132,0.025
104108,39017,0.543
104107,92804,1
104107,88245,0.0743
104107,88238,0.0121
104107,43132,0.025
104107,39017,0.367
104106,92805,1
104106,88245,0.0562
104106,88238,0.0092
104106,43132,0.025
104106,39017,0.212
104110,92801,1
104110,88245,0.2286
104110,88238,0.0373
104110,43132,0.025
104110,39017,0.97
104109,92802,1
104109,88245,0.1625
104109,88238,0.0265
104109,43132,0.025
104109,39017,0.743
104111,92800,1
104111,88245,0.3094
104111,88238,0.0505
104111,43132,0.025
104111,39017,1.19
92884,92877,1
92884,88245,0.0529
92884,88238,0.0086
92884,43132,0.025
92884,39017,0.543
92885,92878,1
92885,88245,0.0386
92885,88238,0.0063
92885,43132,0.025
92885,39017,0.367
92886,92879,1
92886,88245,0.0261
92886,88238,0.0043
92886,43132,0.025
92886,39017,0.212
92887,92880,1
92887,88245,0.0172
92887,88238,0.0028
92887,43132,0.025
92887,39017,0.113
92888,92881,1
92888,88245,0.0101
92888,88238,0.0016
92888,43132,0.025
92882,92875,1
92882,88245,0.0947
92882,88238,0.0155
92882,43132,0.025
92882,39017,0.97
92883,92876,1
92883,88245,0.0707
92883,88238,0.0115
92883,43132,0.025
92883,39017,0.743
92877,88245,0.0125
92877,88238,0.0018
92877,43054,1.11
92878,88245,0.007
92878,88238,0.001
92878,43054,1.11
92879,88245,0.0037
92879,43054,1.11
92880,88245,0.002
92880,43054,1.14
92881,88245,0.0011
92881,43054,1.14
92875,88245,0.042
92875,88238,0.0059
92875,43053,1.07
92876,88245,0.0224
92876,88238,0.0032
92876,43053,1.11
92803,88245,0.0088
92803,88238,0.0014
92803,34,1.11
92804,88245,0.0048
92804,88238,0.0008
92804,43055,1.11
92805,88245,0.0025
92805,43055,1.11
92806,88245,0.0013
92806,43056,1.14
92798,88245,0.0011
92798,43056,1.14
95448,88245,0.0006
95448,43057,1.14
92801,88245,0.031
92801,88238,0.0051
92801,32,1.07
92802,88245,0.0162
92802,88238,0.0026
92802,33,1.11
92799,88245,0.0933
92799,88238,0.0152
92799,43059,1.07
92800,88245,0.0581
92800,88238,0.0095
92800,43059,1.07
95605,102275,1.265
95605,102274,1.5578
95605,88316,2.8229
95602,102275,0.2603
95602,102274,0.3205
95602,88316,0.5808
95603,102275,0.444
95603,102274,0.5468
95603,88316,0.9908
95604,102275,0.689
95604,102274,0.8484
95604,88316,1.5374
95601,102275,0.1627
95601,102274,0.2003
95601,88316,0.363
102521,102275,1.0436
102521,102274,1.2851
102521,88316,2.3287
102522,102275,1.531
102522,102274,1.8853
102522,88316,3.4162
102523,102275,2.0183
102523,102274,2.4854
102523,88316,4.5037
95608,92717,0.1943
95608,92716,0.1578
95608,88317,0.3521
95608,88316,0.3521
95609,92717,0.2464
95609,92716,0.2001
95609,88317,0.4465
95609,88316,0.4465
95607,92717,0.134
95607,92716,0.1088
95607,88317,0.2428
95607,88316,0.2428
95996,96464,0.071
95996,96463,0.0299
95996,96157,0.0341
95996,96155,0.0668
95996,95632,0.0434
95996,95631,0.0575
95996,91386,0.0331
95996,88314,0.8072
95996,41965,2.5548
95996,5837,0.0678
95996,5835,0.0331
95995,96464,0.099
95995,96463,0.0419
95995,96157,0.0341
95995,96155,0.1071
95995,95632,0.0607
95995,95631,0.0805
95995,91386,0.0464
95995,88314,1.1301
95995,5837,0.0949
95995,5835,0.0464
95995,1518,2.5548
104372,104373,2.448
104372,96464,0.043
104372,96463,0.018
104372,96157,0.034
104372,96155,0.027
104372,95632,0.029
104372,95631,0.033
104372,91386,0.02
104372,88314,0.49
104372,5837,0.041
104372,5835,0.02
104371,104374,2.448
104371,96464,0.06
104371,96463,0.026
104371,96157,0.034
104371,96155,0.052
104371,95632,0.04
104371,95631,0.046
104371,91386,0.028
104371,88314,0.6686
104371,5837,0.058
104371,5835,0.028
96001,96158,0.0015
96001,96156,0.0088
96001,89235,0.0069
96001,89234,0.0034
96001,88316,0.0207
96001,44480,0.0028
96001,44473,0.0002
96001,44472,0.0195
96001,44471,0.0011
96001,6259,0.0006
96001,5811,0.0034
94880,88316,0.283
94880,88246,0.283
94880,20078,0.2083
94880,5632,0.057
94880,5631,0.0917
94882,88316,0.3355
94882,88246,0.3355
94882,20078,0.2083
94882,5632,0.0676
94882,5631,0.1088
94884,88316,0.4424
94884,88246,0.4424
94884,20078,0.2083
94884,5632,0.0891
94884,5631,0.1434
94870,88316,0.02
94870,88246,0.02
94870,20078,0.0379
94872,88316,0.0349
94872,88246,0.0349
94872,20078,0.0417
90746,88316,0.0814
90746,88246,0.0814
90747,88316,0.1301
90747,88246,0.1301
90747,5632,0.0262
90747,5631,0.0422
94876,88316,0.197
94876,88246,0.197
94876,20078,0.1042
94876,5632,0.0397
94876,5631,0.0638
94878,88316,0.2311
94878,88246,0.2311
94878,20078,0.1042
94878,5632,0.0466
94878,5631,0.0749
90740,88316,0.0993
90740,88246,0.0993
90741,88316,0.1132
90741,88246,0.1132
90742,88316,0.1271
90742,88246,0.1271
90743,88316,0.141
90743,88246,0.141
90744,88316,0.1549
90744,88246,0.1549
90745,88316,0.0975
90745,88246,0.0975
90745,5679,0.0196
90745,5678,0.0316
90733,88316,0.0753
90733,88246,0.0753
90734,88316,0.0892
90734,88246,0.0892
90735,88316,0.103
90735,88246,0.103
90736,88316,0.1169
90736,88246,0.1169
90737,88316,0.1308
90737,88246,0.1308
90738,88316,0.1447
90738,88246,0.1447
90739,88316,0.0873
90739,88246,0.0873
90739,5679,0.0176
90739,5678,0.0283
90724,88629,0.0018
90724,88316,0.5086
90724,88246,0.5086
102267,88629,0.0153
102267,88316,2.6575
102267,88246,2.6575
102268,88629,0.0174
102268,88316,2.9968
102268,88246,2.9968
90725,88629,0.0025
90725,88316,0.6217
90725,88246,0.6217
102269,88629,0.0216
102269,88316,3.6754
102269,88246,3.6754
90726,88629,0.0033
90726,88316,0.7348
90726,88246,0.7348
90727,88629,0.004
90727,88316,0.8479
90727,88246,0.8479
90728,88629,0.0047
90728,88316,0.961
90728,88246,0.961
90729,88629,0.0054
90729,88316,1.0741
90729,88246,1.0741
90730,88629,0.0061
90730,88316,1.1872
90730,88246,1.1872
90731,88629,0.0068
90731,88316,1.3003
90731,88246,1.3003
90732,88629,0.0089
90732,88316,1.6396
90732,88246,1.6396
102265,88629,0.0117
102265,88316,2.092
102265,88246,2.092
102266,88629,0.0131
102266,88316,2.3182
102266,88246,2.3182
94879,88316,0.283
94879,88246,0.283
94879,41785,1.05
94879,20078,0.2083
94879,5632,0.057
94879,5631,0.0917
94881,88316,0.3355
94881,88246,0.3355
94881,41786,1.05
94881,20078,0.2083
94881,5632,0.0676
94881,5631,0.1088
94869,88316,0.02
94869,88246,0.02
94869,41779,1.05
94869,20078,0.0379
94871,88316,0.0349
94871,88246,0.0349
94871,41780,1.05
94871,20078,0.0417
90708,88316,0.1301
90708,88246,0.1301
90708,41782,1.05
90708,20078,0.0694
90708,5632,0.0262
90708,5631,0.0422
94875,88316,0.197
94875,88246,0.197
94875,41783,1.05
94875,20078,0.1042
94875,5632,0.0397
94875,5631,0.0638
102264,88316,0.07528
102264,88246,0.07528
102264,20078,0.01042
102264,9836,1.05
102264,303,0.1667
90701,88316,0.0993
90701,88246,0.0993
90701,38032,1.05
90701,20078,0.0146
90701,305,0.1667
90702,88316,0.1132
90702,88246,0.1132
90702,38033,1.05
90702,20078,0.0167
90702,306,0.1667
90703,88316,0.1271
90703,88246,0.1271
90703,38034,1.05
90703,20078,0.0188
90703,307,0.1667
90704,88316,0.141
90704,88246,0.141
90704,38035,1.05
90704,20078,0.0208
90704,308,0.1667
90705,88316,0.1549
90705,88246,0.1549
90705,38036,1.05
90705,20078,0.0229
90705,309,0.1667
90706,88316,0.0975
90706,88246,0.0975
90706,38037,1.05
90706,20078,0.025
90706,5679,0.0196
90706,5678,0.0316
90706,310,0.1667
90694,88316,0.0753
90694,88246,0.0753
90694,36365,1.05
90694,20078,0.0104
90695,88316,0.0892
90695,88246,0.0892
90695,41936,1.05
90695,20078,0.0146
90696,88316,0.103
90696,88246,0.103
90696,41930,1.05
90696,20078,0.0167
90697,88316,0.1169
90697,88246,0.1169
90697,41931,1.05
90697,20078,0.0208
90698,88316,0.1308
90698,88246,0.1308
90698,41932,1.05
90698,20078,0.025
90699,88316,0.1447
90699,88246,0.1447
90699,41933,1.05
90699,20078,0.0292
90700,88316,0.0873
90700,88246,0.0873
90700,41934,1.05
90700,20078,0.0333
90700,5679,0.0176
90700,5678,0.0283
105378,88316,0.0829
105378,88246,0.1243
105378,20078,0.0326
105378,5679,0.0675
105378,5678,0.0141
105373,88316,0.0749
105373,88246,0.1123
105373,20078,0.0326
105373,5679,0.034
105373,5678,0.0141
105380,88316,0.8575
105380,88246,1.2863
105380,20078,0.2819
105380,5632,0.2978
105380,5631,0.0621
105267,88316,0.7747
105267,88246,1.1621
105267,20078,0.2819
105267,5632,0.1502
105267,5631,0.0621
105249,88316,1.0297
105249,88246,1.5445
105249,20078,0.4525
105249,5632,0.349
105249,5631,0.0728
105268,88316,0.9303
105268,88246,1.3954
105268,20078,0.4525
105268,5632,0.176
105268,5631,0.0728
105379,88316,0.1259
105379,88246,0.1889
105379,20078,0.0425
105379,5679,0.0803
105379,5678,0.0167
105388,88316,0.1137
105388,88246,0.1706
105388,20078,0.0425
105388,5679,0.0405
105388,5678,0.0167
105392,88316,0.1689
105392,88246,0.2534
105392,20078,0.0524
105392,5679,0.0931
105392,5678,0.0194
105389,88316,0.1526
105389,88246,0.2289
105389,20078,0.0524
105389,5679,0.0469
105389,5678,0.0194
105393,88316,0.212
105393,88246,0.318
105393,20078,0.0678
105393,5679,0.1059
105393,5678,0.0221
105316,88316,0.1915
105316,88246,0.2873
105316,20078,0.0678
105316,5679,0.0534
105316,5678,0.0221
105394,88316,0.255
105394,88246,0.3825
105394,20078,0.0829
105394,5679,0.1187
105394,5678,0.0247
105317,88316,0.2304
105317,88246,0.3456
105317,20078,0.0829
105317,5679,0.0599
105317,5678,0.0247
105395,88316,0.2981
105395,88246,0.4471
105395,20078,0.0978
105395,5679,0.1315
105395,5678,0.0274
105318,88316,0.2693
105318,88246,0.4039
105318,20078,0.0978
105318,5679,0.0663
105318,5678,0.0274
105396,88316,0.3411
105396,88246,0.5116
105396,20078,0.1125
105396,5679,0.1443
105396,5678,0.0301
105258,88316,0.3082
105258,88246,0.4622
105258,20078,0.1125
105258,5679,0.0728
105258,5678,0.0301
105397,88316,0.3841
105397,88246,0.5762
105397,20078,0.1324
105397,5679,0.1571
105397,5678,0.0327
105261,88316,0.347
105261,88246,0.5206
105261,20078,0.1324
105261,5679,0.0792
105261,5678,0.0327
105398,88316,0.4272
105398,88246,0.6407
105398,20078,0.1488
105398,5632,0.1699
105398,5631,0.0354
105262,88316,0.3859
105262,88246,0.5789
105262,20078,0.1488
105262,5632,0.0857
105262,5631,0.0354
105399,88316,0.5132
105399,88246,0.7699
105399,20078,0.1875
105399,5632,0.1955
105399,5631,0.0407
105263,88316,0.4637
105263,88246,0.6955
105263,20078,0.1875
105263,5632,0.0986
105263,5631,0.0407
105400,88316,0.5993
105400,88246,0.899
105400,20078,0.1985
105400,5632,0.2211
105400,5631,0.0461
105264,88316,0.5414
105264,88246,0.8122
105264,20078,0.1985
105264,5632,0.1115
105264,5631,0.0461
105297,88316,0.0657
105297,88246,0.0985
105297,20078,0.0275
105297,5679,0.0624
105297,5678,0.013
105372,88316,0.0593
105372,88246,0.089
105372,20078,0.0275
105372,5679,0.0315
105372,5678,0.013
105401,88316,0.6854
105401,88246,1.0281
105401,20078,0.22
105401,5632,0.2467
105401,5631,0.0514
105265,88316,0.6192
105265,88246,0.9288
105265,20078,0.22
105265,5632,0.1244
105265,5631,0.0514
105402,88316,0.7715
105402,88246,1.1572
105402,20078,0.2488
105402,5632,0.2723
105402,5631,0.0568
105266,88316,0.697
105266,88246,1.0455
105266,20078,0.2488
105266,5632,0.1373
105266,5631,0.0568
105361,88316,0.3523
105361,88246,0.3523
105361,20078,0.0563
105382,88316,0.2858
105382,88246,0.2858
105382,20078,0.0563
105359,88316,0.2585
105359,88246,0.2585
105359,20078,0.025
105315,88316,0.2097
105315,88246,0.2097
105315,20078,0.025
105360,88316,0.3054
105360,88246,0.3054
105360,20078,0.0438
105381,88316,0.2478
105381,88246,0.2478
105381,20078,0.0438
105251,88316,0.1243
105251,88246,0.1865
105251,20078,0.0326
105251,5679,0.1013
105251,5678,0.0211
105282,88316,0.1123
105282,88246,0.1685
105282,20078,0.0326
105282,5679,0.0511
105282,5678,0.0211
105276,88316,1.2863
105276,88246,1.9294
105276,20078,0.2819
105276,5632,0.4468
105276,5631,0.0931
105341,88316,1.1621
105341,88246,1.7432
105341,20078,0.2819
105341,5632,0.2253
105341,5631,0.0931
105277,88316,1.5445
105277,88246,2.3168
105277,20078,0.4525
105277,5632,0.5235
105277,5631,0.1091
105342,88316,1.3954
105342,88246,2.0931
105342,20078,0.4525
105342,5632,0.264
105342,5631,0.1091
105252,88316,0.1889
105252,88246,0.2833
105252,20078,0.0425
105252,5679,0.1205
105252,5678,0.0251
105298,88316,0.1706
105298,88246,0.2559
105298,20078,0.0425
105298,5679,0.0607
105298,5678,0.0251
105253,88316,0.2534
105253,88246,0.3801
105253,20078,0.0524
105253,5679,0.1397
105253,5678,0.0291
105299,88316,0.2289
105299,88246,0.3434
105299,20078,0.0524
105299,5679,0.0704
105299,5678,0.0291
105254,88316,0.318
105254,88246,0.4769
105254,20078,0.0678
105254,5679,0.1589
105254,5678,0.0331
105300,88316,0.2873
105300,88246,0.4309
105300,20078,0.0678
105300,5679,0.0801
105300,5678,0.0331
105255,88316,0.3825
105255,88246,0.5738
105255,20078,0.0829
105255,5679,0.1781
105255,5678,0.0371
105301,88316,0.3456
105301,88246,0.5184
105301,20078,0.0829
105301,5679,0.0898
105301,5678,0.0371
105256,88316,0.4471
105256,88246,0.6706
105256,20078,0.0978
105256,5679,0.1973
105256,5678,0.0411
105302,88316,0.4039
105302,88246,0.6059
105302,20078,0.0978
105302,5679,0.0995
105302,5678,0.0411
105257,88316,0.5116
105257,88246,0.7674
105257,20078,0.1125
105257,5679,0.2164
105257,5678,0.0451
105303,88316,0.4622
105303,88246,0.6934
105303,20078,0.1125
105303,5679,0.1091
105303,5678,0.0451
105270,88316,0.5762
105270,88246,0.8643
105270,20078,0.1324
105270,5679,0.2356
105270,5678,0.0491
105304,88316,0.5206
105304,88246,0.7808
105304,20078,0.1324
105304,5679,0.1188
105304,5678,0.0491
105271,88316,0.6407
105271,88246,0.9611
105271,20078,0.1488
105271,5632,0.2548
105271,5631,0.0531
105305,88316,0.5789
105305,88246,0.8683
105305,20078,0.1488
105305,5632,0.1285
105305,5631,0.0531
105272,88316,0.7699
105272,88246,1.1548
105272,20078,0.1875
105272,5632,0.2932
105272,5631,0.0611
105306,88316,0.6955
105306,88246,1.0433
105306,20078,0.1875
105306,5632,0.1478
105306,5631,0.0611
105273,88316,0.899
105273,88246,1.3484
105273,20078,0.1985
105273,5632,0.3316
105273,5631,0.0691
105307,88316,0.8122
105307,88246,1.2183
105307,20078,0.1985
105307,5632,0.1672
105307,5631,0.0691
105250,88316,0.0985
105250,88246,0.1477
105250,20078,0.0275
105250,5679,0.0936
105250,5678,0.0195
105269,88316,0.089
105269,88246,0.1335
105269,20078,0.0275
105269,5679,0.0472
105269,5678,0.0195
105274,88316,1.0281
105274,88246,1.5421
105274,20078,0.22
105274,5632,0.37
105274,5631,0.0771
105340,88316,0.9288
105340,88246,1.3932
105340,20078,0.22
105340,5632,0.1866
105340,5631,0.0771
105275,88316,1.1572
105275,88246,1.7358
105275,20078,0.2488
105275,5632,0.4084
105275,5631,0.0851
105390,88316,1.0455
105390,88246,1.5682
105390,20078,0.2488
105390,5632,0.2059
105390,5631,0.0851
105364,88316,0.5284
105364,88246,0.5284
105364,20078,0.0563
105385,88316,0.4287
105385,88246,0.4287
105385,20078,0.0563
105362,88316,0.3877
105362,88246,0.3877
105362,20078,0.025
105383,88316,0.3146
105383,88246,0.3146
105383,20078,0.025
105363,88316,0.458
105363,88246,0.458
105363,20078,0.0438
105384,88316,0.3716
105384,88246,0.3716
105384,20078,0.0438
105279,88316,0.1657
105279,88246,0.2486
105279,20078,0.0651
105279,5679,0.135
105279,5678,0.0282
105259,88316,0.1497
105259,88246,0.2246
105259,20078,0.0651
105259,5679,0.0681
105259,5678,0.0282
105357,88316,1.7151
105357,88246,2.5726
105357,20078,0.5638
105357,5632,0.5957
105357,5631,0.1242
105346,88316,1.5495
105346,88246,2.3242
105346,20078,0.5638
105346,5632,0.3004
105346,5631,0.1242
105358,88316,2.0593
105358,88246,3.089
105358,20078,0.905
105358,5632,0.6981
105358,5631,0.1455
105347,88316,1.8605
105347,88246,2.7908
105347,20078,0.905
105347,5632,0.352
105347,5631,0.1455
105280,88316,0.2518
105280,88246,0.3777
105280,20078,0.085
105280,5679,0.1606
105280,5678,0.0335
105283,88316,0.2275
105283,88246,0.3412
105283,20078,0.085
105283,5679,0.081
105283,5678,0.0335
105281,88316,0.3379
105281,88246,0.5068
105281,20078,0.1048
105281,5679,0.1862
105281,5678,0.0388
105319,88316,0.3053
105319,88246,0.4579
105319,20078,0.1048
105319,5679,0.0939
105319,5678,0.0388
105284,88316,0.424
105284,88246,0.6359
105284,20078,0.1357
105284,5679,0.2118
105284,5678,0.0442
105320,88316,0.383
105320,88246,0.5745
105320,20078,0.1357
105320,5679,0.1068
105320,5678,0.0442
105348,88316,0.51
105348,88246,0.765
105348,20078,0.1658
105348,5679,0.2374
